Pull Up,Luh Kel,https://music.163.com/#/song?id=1381290206,1381290206
One Right Now,Post Malone,https://music.163.com/#/song?id=1892507065,1892507065
Try,P!nk,https://music.163.com/#/song?id=27515086,27515086
2 soon,keshi,https://music.163.com/#/song?id=1303019276,1303019276
By Your Side,Jonas Blue,https://music.163.com/#/song?id=437909145,437909145
Let Me Down Slowly (Acoustic),Beth,https://music.163.com/#/song?id=1313591404,1313591404
The Cure,Lady Gaga,https://music.163.com/#/song?id=472045959,472045959
Five Hundred Miles,Justin Timberlake,https://music.163.com/#/song?id=27759600,27759600
Telescope,Tim Legend,https://music.163.com/#/song?id=522444650,522444650
Light It Up,Robin Hustin,https://music.163.com/#/song?id=1301572562,1301572562
Meant To Be,Arc North,https://music.163.com/#/song?id=447925342,447925342
Mad at Disney,salem ilese,https://music.163.com/#/song?id=1454317928,1454317928
Numb,Arc North,https://music.163.com/#/song?id=1472538276,1472538276
Ticking,TIN,https://music.163.com/#/song?id=410519534,410519534
Watch Me Work,Tinashe,https://music.163.com/#/song?id=1304347114,1304347114
Edamame (ft. Rich Brian),bbno$,https://music.163.com/#/song?id=1861126812,1861126812
Mystery of Love,Sufjan Stevens,https://music.163.com/#/song?id=516358164,516358164
Wake,Capitol Kids!,https://music.163.com/#/song?id=29542751,29542751
Dusk Till Dawn,ZAYN,https://music.163.com/#/song?id=504265014,504265014
Wannabe,Why Mona,https://music.163.com/#/song?id=501220770,501220770
We Can't Stop,Boyce Avenue,https://music.163.com/#/song?id=29480187,29480187
I Am You,Kim Taylor,https://music.163.com/#/song?id=2919622,2919622
Move Your Body (Alan Walker Remix),Alan Walker,https://music.163.com/#/song?id=436487129,436487129
Everyday Normal Guy 2,Jon lajoie,https://music.163.com/#/song?id=1516895,1516895
Run Free (feat. IVIE),Deep Chills,https://music.163.com/#/song?id=500410102,500410102
Galway Girl,MADILYN,https://music.163.com/#/song?id=472361236,472361236
Paris in the Rain,Lauv,https://music.163.com/#/song?id=518904648,518904648
Wild,Monogem,https://music.163.com/#/song?id=441491410,441491410
Somebody That I Used To Know,Gotye,https://music.163.com/#/song?id=17939827,17939827
We Don't Talk Anymore,Charlie Puth,https://music.163.com/#/song?id=401249910,401249910
Way Back,Vicetone,https://music.163.com/#/song?id=543987451,543987451
Everybody Dies In Their Nightmares,XXXTENTACION,https://music.163.com/#/song?id=501133800,501133800
Diamonds,Rihanna,https://music.163.com/#/song?id=21563184,21563184
Solo Dance,Martin Jensen,https://music.163.com/#/song?id=439076364,439076364
Midnight (Radio Edit),Where It's ATT,https://music.163.com/#/song?id=1456598284,1456598284
Drop That Skirt (Radio Mix),Croatia Squad,https://music.163.com/#/song?id=566295511,566295511
The Spectre,Alan Walker,https://music.163.com/#/song?id=506092035,506092035
Lake Arrowhead (Radio Mix),Nora En Pure,https://music.163.com/#/song?id=563129860,563129860
Star Unkind (Lanfranchi & Farina Radio),2Someone,https://music.163.com/#/song?id=512640293,512640293
Come Around Me,Justin Bieber,https://music.163.com/#/song?id=1420972635,1420972635
Take Me to Infinity (Radio Edit),Consoul Trainin,https://music.163.com/#/song?id=431855270,431855270
